region_code,value_type,year,month,avg_mwh,min_mwh,max_mwh,stddev_mwh,n_hours
TEN,NG,2024,7,20525.71,14439.00,28077.00,3551.80,744
TEN,NG,2024,8,20349.73,13980.00,28264.00,3795.15,744
TEN,NG,2024,9,17521.82,12427.00,24225.00,2834.12,720
TEN,NG,2024,10,15795.15,11966.00,22528.00,2243.69,744
TEN,NG,2024,11,15809.33,11853.00,20788.00,1765.29,720
TEN,NG,2024,12,18629.23,12580.00,25793.00,2528.15,744
TEN,NG,2025,1,21901.73,14626.00,29321.00,3160.83,744
TEN,NG,2025,2,18568.17,13259.00,25673.00,2656.18,672
TEN,NG,2025,3,16120.41,11433.00,21892.00,1856.87,744
TEN,NG,2025,4,14894.73,11362.00,21047.00,1766.05,720
TEN,NG,2025,5,16908.93,12093.00,22520.00,2510.18,744
TEN,NG,2025,6,20114.23,12904.00,26669.00,3512.51,720
TEN,NG,2025,7,22073.21,14977.00,27824.00,3503.75,744
TEN,NG,2025,8,20164.56,13223.00,27410.00,3525.32,744
TEN,NG,2025,9,18841.69,13418.00,24764.00,3124.95,720
TEN,NG,2025,10,16350.50,11870.00,24352.00,2189.15,744
TEN,NG,2025,11,16704.33,12035.00,22886.00,1887.47,720
TEN,NG,2025,12,19500.96,11286.00,28313.00,3278.70,744
TEN,NG,2026,1,21183.22,13664.00,29774.00,3455.11,744
TEN,NG,2026,2,19666.39,13575.00,27889.00,3209.00,672
TEN,NG,2026,3,16411.32,12414.00,24513.00,2060.51,744
TEN,NG,2026,4,15679.79,11320.00,20460.00,2049.14,720
TEN,NG,2026,5,17610.57,12948.00,25360.00,2773.96,744
TEN,NG,2026,6,19856.85,13931.00,27110.00,3264.85,720
TEN,NG,2026,7,21741.76,14828.00,28829.00,3552.51,744
TEN,NG,2026,8,21231.14,16762.00,26075.00,3308.11,22
TEN,TI,2023,8,-603.74,-4740.00,878.00,1068.00,685
TEN,TI,2023,9,-268.55,-2973.00,636.00,635.07,720
TEN,TI,2023,10,-145.86,-2738.00,1018.00,607.88,744
TEN,TI,2023,11,-898.28,-2758.00,-130.00,463.46,719
TEN,TI,2023,12,-331.99,-2129.00,681.00,433.03,744
TEN,TI,2024,1,-914.69,-5572.00,938.00,1172.01,744
TEN,TI,2024,2,-300.44,-1958.00,734.00,389.32,696
TEN,TI,2024,3,-709.26,-1581.00,2.00,334.25,744
TEN,TI,2024,4,-1199.06,-3027.00,426.00,667.13,720
TEN,TI,2024,5,-387.32,-3235.00,1049.00,741.70,744
TEN,TI,2024,6,-750.52,-3665.00,671.00,904.63,720
TEN,TI,2024,7,-1387.39,-5532.00,280.00,1045.74,744
TEN,TI,2024,8,-1452.65,-6100.00,282.00,1205.92,744
TEN,TI,2024,9,-936.98,-5419.00,850.00,1024.48,720
TEN,TI,2024,10,-658.63,-2345.00,783.00,399.36,744
TEN,TI,2024,11,-789.75,-2707.00,260.00,490.03,719
TEN,TI,2024,12,-629.01,-3457.00,767.00,914.93,744
TEN,TI,2025,1,-1343.01,-5917.00,706.00,1101.35,744
TEN,TI,2025,2,-1315.25,-8023.00,706.00,1515.85,672
TEN,TI,2025,3,-707.36,-2945.00,869.00,680.91,744
TEN,TI,2025,4,-1955.68,-5281.00,-354.00,848.00,720
TEN,TI,2025,5,-213.15,-2583.00,901.00,629.06,744
TEN,TI,2025,6,-1015.08,-5842.00,983.00,1235.17,720
TEN,TI,2025,7,-1637.90,-4546.00,462.00,1231.84,744
TEN,TI,2025,8,-1190.99,-5231.00,324.00,1096.04,744
TEN,TI,2025,9,-348.63,-3286.00,965.00,801.74,720
TEN,TI,2025,10,-402.64,-1998.00,726.00,486.18,744
TEN,TI,2025,11,-603.88,-3063.00,635.00,670.65,669
TEN,TI,2025,12,-677.51,-4473.00,672.00,706.10,709
TEN,TI,2026,1,-810.20,-3766.00,828.00,969.92,744
TEN,TI,2026,2,-467.94,-3492.00,705.00,800.10,672
TEN,TI,2026,3,-218.85,-1665.00,690.00,402.84,648
TEN,TI,2026,4,-1162.20,-4163.00,657.00,899.54,672
TEN,TI,2026,5,-302.91,-4108.00,619.00,676.37,696
TEN,TI,2026,6,-1108.92,-4615.00,481.00,990.55,720
TEN,TI,2026,7,-1142.87,-4866.00,699.00,1066.58,720
TEN,TI,2026,8,19.95,-371.00,265.00,208.33,22
TEX,D,2023,8,67812.05,46980.00,85432.00,10948.96,685
TEX,D,2023,9,59969.91,41615.00,84185.00,10440.43,720
TEX,D,2023,10,47874.70,34878.00,71555.00,7305.81,744
TEX,D,2023,11,43806.73,35496.00,56881.00,4059.33,720
TEX,D,2023,12,44869.93,36305.00,57234.00,3416.47,744
TEX,D,2024,1,51449.17,38245.00,78155.00,8573.98,744
TEX,D,2024,2,44197.57,36236.00,56182.00,4089.88,696
TEX,D,2024,3,43584.53,36190.00,55317.00,3915.95,744
TEX,D,2024,4,46735.00,36345.00,64254.00,5856.03,720
TEX,D,2024,5,54008.97,37331.00,77120.00,8623.00,744
TEX,D,2024,6,62066.84,43294.00,80080.00,9771.85,720
TEX,D,2024,7,60185.29,39901.00,81200.00,9838.18,744
TEX,D,2024,8,66557.66,48667.00,85544.00,10583.85,744
TEX,D,2024,9,57289.59,40273.00,77929.00,9101.93,720
TEX,D,2024,10,53165.79,38523.00,72671.00,8457.94,744
TEX,D,2024,11,46951.39,38097.00,60936.00,4804.87,720
TEX,D,2024,12,46893.57,38229.00,60232.00,3707.55,744
TEX,D,2025,1,54347.85,39043.00,77426.00,8106.10,744
TEX,D,2025,2,51551.29,38678.00,80150.00,8409.78,672
TEX,D,2025,3,46698.52,38476.00,62827.00,4662.87,744
TEX,D,2025,4,50746.82,38777.00,65585.00,6208.66,720
TEX,D,2025,5,55377.47,38359.00,78327.00,9324.76,744
TEX,D,2025,6,62747.31,44542.00,77295.00,9030.81,720
TEX,D,2025,7,64320.26,47510.00,81707.00,9476.61,744
TEX,D,2025,8,66385.79,49402.00,83597.00,9877.77,744
TEX,D,2025,9,61086.91,43590.00,79872.00,9772.57,720
TEX,D,2025,10,55050.94,40448.00,75866.00,8792.73,744
TEX,D,2025,11,49382.25,39016.00,64759.00,5355.74,720
TEX,D,2025,12,50589.38,41332.00,63114.00,4335.71,744
TEX,D,2026,1,53519.80,41017.00,75599.00,7263.66,744
TEX,D,2026,2,49329.34,40134.00,69605.00,4672.87,672
TEX,D,2026,3,51024.10,40699.00,66476.00,5903.74,744
TEX,D,2026,4,52636.10,39711.00,74692.00,7020.64,720
TEX,D,2026,5,56270.53,40635.00,77793.00,8706.36,744
TEX,D,2026,6,65609.13,47840.00,82591.00,9258.95,720
TEX,D,2026,7,69231.63,51673.00,91075.00,10474.17,744
TEX,D,2026,8,66749.00,53900.00,82665.00,9342.12,36
TEX,DF,2023,8,68356.99,47536.00,86895.00,11336.73,685
TEX,DF,2023,9,59960.40,43300.00,84912.00,10647.64,720
TEX,DF,2023,10,48265.11,34441.00,71109.00,7838.11,744
TEX,DF,2023,11,43902.66,34682.00,56956.00,4293.45,720
TEX,DF,2023,12,44193.78,30771.00,56250.00,3806.02,744
TEX,DF,2024,1,51632.56,39397.00,87055.00,8752.09,744
TEX,DF,2024,2,44687.65,35130.00,57603.00,4436.56,696
TEX,DF,2024,3,43867.16,35502.00,56484.00,4069.45,744
TEX,DF,2024,4,46753.91,36165.00,62543.00,6050.24,720
TEX,DF,2024,5,54546.53,39499.00,76098.00,8712.57,744
TEX,DF,2024,6,61664.08,43750.00,82086.00,9838.08,720
TEX,DF,2024,7,60871.71,43637.00,83122.00,10155.41,744
TEX,DF,2024,8,66613.73,47563.00,86594.00,10714.94,744
TEX,DF,2024,9,57158.47,40268.00,80414.00,9358.32,720
TEX,DF,2024,10,53128.14,38026.00,72034.00,8507.64,744
TEX,DF,2024,11,47047.81,38312.00,58212.00,4583.29,720
TEX,DF,2024,12,47264.42,38715.00,59667.00,3785.35,744
TEX,DF,2025,1,55269.27,39971.00,77923.00,8201.86,744
TEX,DF,2025,2,52319.07,39129.00,83413.00,8344.56,672
TEX,DF,2025,3,47204.08,38443.00,62112.00,4803.04,744
TEX,DF,2025,4,51285.56,39018.00,65810.00,6499.91,720
TEX,DF,2025,5,55774.46,37490.00,81415.00,9692.42,744
TEX,DF,2025,6,62942.84,45355.00,80329.00,9443.65,720
TEX,DF,2025,7,64843.75,46505.00,84598.00,10082.78,744
TEX,DF,2025,8,67128.24,49663.00,85282.00,10116.56,744
TEX,DF,2025,9,61801.86,43589.00,83848.00,9917.20,720
TEX,DF,2025,10,55979.59,41741.00,76769.00,8532.44,744
TEX,DF,2025,11,50236.01,40360.00,66254.00,5534.53,720
TEX,DF,2025,12,51277.44,41225.00,67934.00,4708.43,696
TEX,DF,2026,1,54457.32,41350.00,85215.00,8158.89,744
TEX,DF,2026,2,49479.30,40618.00,67851.00,4542.65,672
TEX,DF,2026,3,51066.08,40504.00,66404.00,6056.80,744
TEX,DF,2026,4,52516.49,39950.00,73982.00,7066.94,720
TEX,DF,2026,5,56462.76,39381.00,77947.00,8763.57,744
TEX,DF,2026,6,65498.83,47970.00,84712.00,9589.28,720
TEX,DF,2026,7,69303.39,50597.00,91470.00,10881.27,744
TEX,DF,2026,8,69120.36,55932.00,87519.00,10453.56,36
TEX,NG,2023,8,67390.94,46694.00,84618.00,10715.96,685
TEX,NG,2023,9,59699.54,41444.00,83370.00,10237.72,720
TEX,NG,2023,10,47797.97,34824.00,71336.00,7246.86,744
TEX,NG,2023,11,43728.47,35347.00,56638.00,4103.74,720
TEX,NG,2023,12,44861.08,36090.00,56451.00,3428.17,744
TEX,NG,2024,1,51534.63,38849.00,77374.00,8479.04,744
TEX,NG,2024,2,44265.38,36259.00,55940.00,4073.79,696
TEX,NG,2024,3,43557.08,36414.00,54358.00,3877.49,744
TEX,NG,2024,4,46812.10,36296.00,64188.00,5828.73,720
TEX,NG,2024,5,54039.25,37400.00,76401.00,8614.44,744
TEX,NG,2024,6,62005.12,43253.00,80242.00,9783.96,720
TEX,NG,2024,7,60263.42,40029.00,81438.00,9854.81,744
TEX,NG,2024,8,66520.32,48715.00,85000.00,10529.33,744
TEX,NG,2024,9,57248.00,39920.00,78126.00,9222.88,720
TEX,NG,2024,10,53223.93,38495.00,73229.00,8525.19,744
TEX,NG,2024,11,46903.46,38216.00,60767.00,4794.41,720
TEX,NG,2024,12,46858.91,38010.00,60223.00,3724.62,744
TEX,NG,2025,1,54380.62,39457.00,77574.00,8096.73,744
TEX,NG,2025,2,51554.90,38458.00,79960.00,8409.18,672
TEX,NG,2025,3,46706.63,38321.00,62826.00,4686.70,744
TEX,NG,2025,4,50721.56,38793.00,65470.00,6219.31,720
TEX,NG,2025,5,55411.33,38401.00,78264.00,9330.51,744
TEX,NG,2025,6,62737.46,44490.00,77319.00,9100.54,720
TEX,NG,2025,7,64275.79,47322.00,81799.00,9538.64,744
TEX,NG,2025,8,66312.55,49186.00,83572.00,9935.23,744
TEX,NG,2025,9,61015.55,43074.00,80074.00,9875.85,720
TEX,NG,2025,10,55006.15,40247.00,76193.00,8904.92,744
TEX,NG,2025,11,49299.38,38794.00,64742.00,5402.49,720
TEX,NG,2025,12,50280.37,40703.00,62210.00,4319.82,718
TEX,NG,2026,1,53538.00,41020.00,75263.00,7228.35,744
TEX,NG,2026,2,49336.03,39908.00,69430.00,4719.62,672
TEX,NG,2026,3,51003.87,40427.00,66577.00,6018.38,744
TEX,NG,2026,4,52410.96,39038.00,74648.00,7113.86,720
TEX,NG,2026,5,56261.04,39938.00,77940.00,8852.24,744
TEX,NG,2026,6,65538.59,47418.00,82950.00,9464.86,720
TEX,NG,2026,7,69292.29,51524.00,90714.00,10593.46,744
TEX,NG,2026,8,70284.27,58074.00,82624.00,9120.81,22
TEX,TI,2023,8,-420.98,-931.00,499.00,351.19,685
TEX,TI,2023,9,-270.17,-847.00,761.00,355.13,720
TEX,TI,2023,10,-77.21,-913.00,533.00,212.84,741
TEX,TI,2023,11,-78.52,-1037.00,855.00,362.44,718
TEX,TI,2023,12,-8.64,-872.00,605.00,216.26,744
TEX,TI,2024,1,85.63,-1143.00,902.00,349.82,744
TEX,TI,2024,2,67.92,-918.00,1069.00,299.55,696
TEX,TI,2024,3,-27.15,-1009.00,868.00,316.59,743
TEX,TI,2024,4,77.18,-834.00,697.00,246.91,720
TEX,TI,2024,5,30.27,-765.00,953.00,222.44,744
TEX,TI,2024,6,-61.66,-813.00,744.00,298.53,720
TEX,TI,2024,7,78.16,-811.00,879.00,273.11,744
TEX,TI,2024,8,-37.31,-814.00,881.00,336.28,744
TEX,TI,2024,9,-41.51,-814.00,875.00,341.23,720
TEX,TI,2024,10,58.29,-813.00,835.00,321.54,744
TEX,TI,2024,11,-47.85,-219.00,430.00,137.24,720
TEX,TI,2024,12,-34.58,-374.00,392.00,138.98,744
TEX,TI,2025,1,32.99,-425.00,474.00,154.52,744
TEX,TI,2025,2,3.94,-363.00,426.00,129.85,672
TEX,TI,2025,3,8.02,-339.00,389.00,140.31,744
TEX,TI,2025,4,-25.04,-283.00,372.00,131.85,720
TEX,TI,2025,5,33.97,-219.00,396.00,141.88,744
TEX,TI,2025,6,-9.74,-219.00,305.00,145.27,720
TEX,TI,2025,7,-44.40,-219.00,292.00,137.16,744
TEX,TI,2025,8,-73.18,-219.00,269.00,137.36,744
TEX,TI,2025,9,-71.29,-750.00,613.00,218.19,720
TEX,TI,2025,10,-44.73,-794.00,956.00,382.18,744
TEX,TI,2025,11,-65.35,-823.00,1012.00,370.11,670
TEX,TI,2025,12,-142.09,-937.00,837.00,340.67,660
TEX,TI,2026,1,18.23,-1001.00,958.00,425.99,744
TEX,TI,2026,2,6.77,-829.00,832.00,304.55,672
TEX,TI,2026,3,-20.18,-840.00,1037.00,334.26,744
TEX,TI,2026,4,-225.02,-844.00,842.00,360.49,720
TEX,TI,2026,5,-9.50,-814.00,870.00,340.06,744
TEX,TI,2026,6,-70.59,-815.00,875.00,341.85,720
TEX,TI,2026,7,60.77,-814.00,881.00,373.78,744
TEX,TI,2026,8,-262.45,-721.00,222.00,337.01,22
